Task ID,Supplier ID,Cost,TF-PC1,TF-PC2,TF-PC3,TF-PC4,TF-PC5,TF-PC6,TF-PC7,TF-PC8,TF-PC9,TF-PC10,SF-PC1,SF-PC2,SF-PC3,SF-PC4,SF-PC5,SF-PC6,SF-PC7,SF-PC8,SF-PC9,SF-PC10
T10,S12,0.3366043699418144,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,1.4592054499104907,1.9990588435487369,-2.365372767286283,-0.6938541353024782,0.7743334747486055,1.165544599689659,-1.772735631150239,-1.061371906044254,-1.7783363871235829,0.1954264747960907
T10,S60,0.3372052550124997,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-0.4826477325990841,0.369251390613359,-0.3369555683203397,-1.4348504104603632,0.2175517074429828,-0.1438173195859128,-0.4696182731492886,0.8790714967058852,-0.8018410722575885,1.2909267627952483
T10,S57,0.3418046477869964,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-1.820878249762568,-1.1365060098589213,0.486451603681997,2.950376889368546,-0.3009732390903963,0.4124097234670974,0.0966552877059276,0.4855354399528475,1.2083198583227437,-0.5423387934129469
T10,S40,0.3426221809850642,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,0.4999382012959157,3.2104760757988067,0.6127708772502733,0.0526422832769973,0.9344455793689296,-0.3955067661240096,-1.6891501963848112,0.8940416031782059,-0.8132977215892645,-0.5257683425800037
T100,S57,0.4111297243521759,-1.071518095719727,-2.688923267574337,1.6308628483483798,0.8042329684529625,-0.6711297954742718,-1.1370040118689553,1.2267682091529066,-0.599220112167008,0.4392579468918807,-0.3284796243599799,-1.820878249762568,-1.1365060098589213,0.486451603681997,2.950376889368546,-0.3009732390903963,0.4124097234670974,0.0966552877059276,0.4855354399528475,1.2083198583227437,-0.5423387934129469
T100,S15,0.4140868839811111,-1.071518095719727,-2.688923267574337,1.6308628483483798,0.8042329684529625,-0.6711297954742718,-1.1370040118689553,1.2267682091529066,-0.599220112167008,0.4392579468918807,-0.3284796243599799,-0.016782482871944,1.4155514029687806,-1.0886538496616067,-0.6373607620438202,1.2582450521985058,-1.2713920464847923,-0.3266893174990546,-0.2410461621997621,2.221330991210986,2.340109410770764
T100,S40,0.416388638836192,-1.071518095719727,-2.688923267574337,1.6308628483483798,0.8042329684529625,-0.6711297954742718,-1.1370040118689553,1.2267682091529066,-0.599220112167008,0.4392579468918807,-0.3284796243599799,0.4999382012959157,3.2104760757988067,0.6127708772502733,0.0526422832769973,0.9344455793689296,-0.3955067661240096,-1.6891501963848112,0.8940416031782059,-0.8132977215892645,-0.5257683425800037
T100,S54,0.4188792020044668,-1.071518095719727,-2.688923267574337,1.6308628483483798,0.8042329684529625,-0.6711297954742718,-1.1370040118689553,1.2267682091529066,-0.599220112167008,0.4392579468918807,-0.3284796243599799,-0.4582669831104072,0.4704368157231143,-0.8830676935445227,-1.141436716944082,-1.41198211082402,0.0207255991399591,1.505277745989802,-2.2429950603513213,-0.3531212266842353,-0.8381427810223196
T100,S36,0.4190781814847157,-1.071518095719727,-2.688923267574337,1.6308628483483798,0.8042329684529625,-0.6711297954742718,-1.1370040118689553,1.2267682091529066,-0.599220112167008,0.4392579468918807,-0.3284796243599799,1.6043850470763326,-0.0180838008610723,0.6264613093531896,0.1544348635422543,-1.2135708747609748,1.9309150917163007,2.842406047941843,-0.4611475061866411,0.0028628300164853,0.926810479993768
T100,S13,0.4214076906538606,-1.071518095719727,-2.688923267574337,1.6308628483483798,0.8042329684529625,-0.6711297954742718,-1.1370040118689553,1.2267682091529066,-0.599220112167008,0.4392579468918807,-0.3284796243599799,0.2513667410098555,-1.3964409381213978,0.2069356135932089,1.706476560342758,1.2447288041244138,-0.8843435977402266,-1.2573058360086733,-1.2215515626076665,0.6871093497327494,-1.2057925827865903
T100,S18,0.4216147363314302,-1.071518095719727,-2.688923267574337,1.6308628483483798,0.8042329684529625,-0.6711297954742718,-1.1370040118689553,1.2267682091529066,-0.599220112167008,0.4392579468918807,-0.3284796243599799,-1.817458625230379,-0.0242401525715796,-0.5001691221072135,0.5163077899223952,0.0033657383796074,-2.2393206427415295,0.3035489557084586,-1.5098818502491078,0.3784377505567748,1.6637501364272376
T100,S10,0.4216736313336547,-1.071518095719727,-2.688923267574337,1.6308628483483798,0.8042329684529625,-0.6711297954742718,-1.1370040118689553,1.2267682091529066,-0.599220112167008,0.4392579468918807,-0.3284796243599799,-1.706382979600583,2.0274912638956777,-0.0893466653272372,-0.2955587209351196,1.6423519251659204,0.488638456080976,0.156654379178641,-0.1583437880634718,1.120767577000226,0.4275891742177432
T100,S45,0.4262823173099543,-1.071518095719727,-2.688923267574337,1.6308628483483798,0.8042329684529625,-0.6711297954742718,-1.1370040118689553,1.2267682091529066,-0.599220112167008,0.4392579468918807,-0.3284796243599799,2.8068977933335635,-1.5255525618142909,-1.2473544829138352,-1.117612762088956,-1.0313015344218164,-0.7678750836808194,-0.7395402713137181,-1.0898142939845936,-0.3047738109268312,0.610606525752044
T100,S47,0.426495753653847,-1.071518095719727,-2.688923267574337,1.6308628483483798,0.8042329684529625,-0.6711297954742718,-1.1370040118689553,1.2267682091529066,-0.599220112167008,0.4392579468918807,-0.3284796243599799,-0.033605856658266,-1.715204314879257,-0.8261208846351594,0.2796747734442157,0.0358613575600003,1.6184500165121698,-1.260257628842561,0.563097418919167,1.078897270946075,1.9298759094052904
T101,S36,0.408853448522212,-1.4830751331548215,-3.14917271362894,1.7468354226876222,0.3756983177960283,-0.3283517955033372,-1.1138748661796558,1.2521697495914277,0.7479844178255347,0.7551254240155773,-0.4097573288881905,1.6043850470763326,-0.0180838008610723,0.6264613093531896,0.1544348635422543,-1.2135708747609748,1.9309150917163007,2.842406047941843,-0.4611475061866411,0.0028628300164853,0.926810479993768
T101,S47,0.4102354009931711,-1.4830751331548215,-3.14917271362894,1.7468354226876222,0.3756983177960283,-0.3283517955033372,-1.1138748661796558,1.2521697495914277,0.7479844178255347,0.7551254240155773,-0.4097573288881905,-0.033605856658266,-1.715204314879257,-0.8261208846351594,0.2796747734442157,0.0358613575600003,1.6184500165121698,-1.260257628842561,0.563097418919167,1.078897270946075,1.9298759094052904
T101,S33,0.4229171120371987,-1.4830751331548215,-3.14917271362894,1.7468354226876222,0.3756983177960283,-0.3283517955033372,-1.1138748661796558,1.2521697495914277,0.7479844178255347,0.7551254240155773,-0.4097573288881905,1.5822766824236176,1.2329611697553249,0.2630800739017265,-1.2330585478121892,1.2949366615086493,-0.7027267127629603,0.8917317755408912,0.8406589153963981,1.6790119454669787,0.4719257889703135
T101,S57,0.4232114766867049,-1.4830751331548215,-3.14917271362894,1.7468354226876222,0.3756983177960283,-0.3283517955033372,-1.1138748661796558,1.2521697495914277,0.7479844178255347,0.7551254240155773,-0.4097573288881905,-1.820878249762568,-1.1365060098589213,0.486451603681997,2.950376889368546,-0.3009732390903963,0.4124097234670974,0.0966552877059276,0.4855354399528475,1.2083198583227437,-0.5423387934129469
T101,S32,0.4255377242203703,-1.4830751331548215,-3.14917271362894,1.7468354226876222,0.3756983177960283,-0.3283517955033372,-1.1138748661796558,1.2521697495914277,0.7479844178255347,0.7551254240155773,-0.4097573288881905,-1.9220689262607455,-1.15278218787145,-0.3612369086943785,0.9695442754985306,-1.915373421102896,-0.857656768620112,-0.8842640367391059,0.1145573264500705,-0.4982250082376322,1.0429605668728306
T101,S64,0.4263409649873039,-1.4830751331548215,-3.14917271362894,1.7468354226876222,0.3756983177960283,-0.3283517955033372,-1.1138748661796558,1.2521697495914277,0.7479844178255347,0.7551254240155773,-0.4097573288881905,-2.1745801600917267,0.1929479319510318,1.0138873701164643,2.2948211864717365,0.1152639533127525,-0.6195279887189264,1.0878133286907972,0.1033060770962345,-0.6469835491017301,2.0334774757967153
T101,S53,0.4300921846770165,-1.4830751331548215,-3.14917271362894,1.7468354226876222,0.3756983177960283,-0.3283517955033372,-1.1138748661796558,1.2521697495914277,0.7479844178255347,0.7551254240155773,-0.4097573288881905,-1.2333061041728377,-0.1789469854040337,1.9980233847665771,0.5035823129729373,1.2957666179799516,0.7601148821968883,0.0331241683580205,-0.9540008280686604,1.1742649688283773,-0.4390514206767343
T101,S61,0.431110185797521,-1.4830751331548215,-3.14917271362894,1.7468354226876222,0.3756983177960283,-0.3283517955033372,-1.1138748661796558,1.2521697495914277,0.7479844178255347,0.7551254240155773,-0.4097573288881905,-0.3530998515446418,-2.5290442182464745,1.0293088911660333,0.2044127383949155,0.5756767728434797,-0.7955602382813508,1.564289906084203,0.2612623705876197,-0.4400504602642606,0.1209931982196973
T101,S7,0.4318088054490805,-1.4830751331548215,-3.14917271362894,1.7468354226876222,0.3756983177960283,-0.3283517955033372,-1.1138748661796558,1.2521697495914277,0.7479844178255347,0.7551254240155773,-0.4097573288881905,-1.1412446319974796,0.2557354494115532,0.7481178735901638,0.6273806889553003,-1.0896876647063385,-0.2308982775042465,1.0477378859453828,1.8871110384828167,-0.3191992045458393,-1.670285713996132
T101,S34,0.4334077901199621,-1.4830751331548215,-3.14917271362894,1.7468354226876222,0.3756983177960283,-0.3283517955033372,-1.1138748661796558,1.2521697495914277,0.7479844178255347,0.7551254240155773,-0.4097573288881905,-1.391150429954465,1.367673687896699,-2.25453865646095,-0.5295016914782629,-0.719963897181836,0.9789798782025224,0.2402486107296919,0.53178837613135,-0.4995754914823836,-0.6125076215791521
T102,S56,0.3891697375825071,-1.2109612668707015,-3.353596298713078,2.0188646800083787,0.5677995219269517,-1.0081854071289813,-0.989135719147296,1.4529401145644776,0.4646535512013099,0.4755912450928216,-0.2668292187847621,0.6998651174232812,-1.392286755527868,-0.5658299476535593,0.2126082747119733,2.6071756841764406,-0.5166166960168759,0.8158335568195125,-0.4136863092314304,-0.7310723131149289,-0.4157822737776633
T102,S23,0.3998740336589821,-1.2109612668707015,-3.353596298713078,2.0188646800083787,0.5677995219269517,-1.0081854071289813,-0.989135719147296,1.4529401145644776,0.4646535512013099,0.4755912450928216,-0.2668292187847621,-1.1363078836514138,0.7670887937668524,1.2082756463730786,-1.0489028914135523,0.99214199477536,0.8067828731727379,-0.2448732871261931,-0.7636921570676221,-0.9580014899068806,-0.1114034931308065
T102,S15,0.4015411848847869,-1.2109612668707015,-3.353596298713078,2.0188646800083787,0.5677995219269517,-1.0081854071289813,-0.989135719147296,1.4529401145644776,0.4646535512013099,0.4755912450928216,-0.2668292187847621,-0.016782482871944,1.4155514029687806,-1.0886538496616067,-0.6373607620438202,1.2582450521985058,-1.2713920464847923,-0.3266893174990546,-0.2410461621997621,2.221330991210986,2.340109410770764
T102,S18,0.4037736176304044,-1.2109612668707015,-3.353596298713078,2.0188646800083787,0.5677995219269517,-1.0081854071289813,-0.989135719147296,1.4529401145644776,0.4646535512013099,0.4755912450928216,-0.2668292187847621,-1.817458625230379,-0.0242401525715796,-0.5001691221072135,0.5163077899223952,0.0033657383796074,-2.2393206427415295,0.3035489557084586,-1.5098818502491078,0.3784377505567748,1.6637501364272376
T102,S28,0.4066350320771301,-1.2109612668707015,-3.353596298713078,2.0188646800083787,0.5677995219269517,-1.0081854071289813,-0.989135719147296,1.4529401145644776,0.4646535512013099,0.4755912450928216,-0.2668292187847621,-0.8975959423638392,1.329027591444624,-0.5190070228381503,-0.5338183566008721,0.5145883270093675,-0.3264598985672139,1.081319664202946,1.2666338462247844,0.113548060931519,-1.1116251536895283
T102,S24,0.4077573908569122,-1.2109612668707015,-3.353596298713078,2.0188646800083787,0.5677995219269517,-1.0081854071289813,-0.989135719147296,1.4529401145644776,0.4646535512013099,0.4755912450928216,-0.2668292187847621,1.1707209257518951,-0.2636618864923146,-1.0075277771131197,1.47268336784683,-0.3170947147802097,0.8907133963130565,1.3578696883192063,-0.5392611940866952,-0.0846319801671817,0.945863924929587
T102,S50,0.4077671079666985,-1.2109612668707015,-3.353596298713078,2.0188646800083787,0.5677995219269517,-1.0081854071289813,-0.989135719147296,1.4529401145644776,0.4646535512013099,0.4755912450928216,-0.2668292187847621,0.1747726120540204,-1.7852370672068332,1.0385577188689723,-0.851689303279249,0.0751948262865198,0.0674247936856071,-0.6194444566080517,0.6059485284956276,0.2936915094986146,-1.8717403449334415
T102,S36,0.4119108433044645,-1.2109612668707015,-3.353596298713078,2.0188646800083787,0.5677995219269517,-1.0081854071289813,-0.989135719147296,1.4529401145644776,0.4646535512013099,0.4755912450928216,-0.2668292187847621,1.6043850470763326,-0.0180838008610723,0.6264613093531896,0.1544348635422543,-1.2135708747609748,1.9309150917163007,2.842406047941843,-0.4611475061866411,0.0028628300164853,0.926810479993768
T102,S11,0.4124297134618752,-1.2109612668707015,-3.353596298713078,2.0188646800083787,0.5677995219269517,-1.0081854071289813,-0.989135719147296,1.4529401145644776,0.4646535512013099,0.4755912450928216,-0.2668292187847621,-1.5471712760055558,1.8545765003071175,-0.3607839133061434,3.338925819317808,0.0633659095002875,1.9573438555224312,-0.5030398186497855,-0.4983918136628127,0.2518994088106468,-1.0346053263500317
T102,S47,0.4130735034081131,-1.2109612668707015,-3.353596298713078,2.0188646800083787,0.5677995219269517,-1.0081854071289813,-0.989135719147296,1.4529401145644776,0.4646535512013099,0.4755912450928216,-0.2668292187847621,-0.033605856658266,-1.715204314879257,-0.8261208846351594,0.2796747734442157,0.0358613575600003,1.6184500165121698,-1.260257628842561,0.563097418919167,1.078897270946075,1.9298759094052904
T103,S53,0.4001682711817015,-1.0110535922569064,-3.4287417654705004,1.7587061926507723,1.1188962121211885,-1.009601819506834,-0.9769957734046374,1.1323314976009122,-0.5201146706559452,0.624024897798564,-0.1852444363244234,-1.2333061041728377,-0.1789469854040337,1.9980233847665771,0.5035823129729373,1.2957666179799516,0.7601148821968883,0.0331241683580205,-0.9540008280686604,1.1742649688283773,-0.4390514206767343
T103,S16,0.4092739505667174,-1.0110535922569064,-3.4287417654705004,1.7587061926507723,1.1188962121211885,-1.009601819506834,-0.9769957734046374,1.1323314976009122,-0.5201146706559452,0.624024897798564,-0.1852444363244234,0.8598478701446483,1.8860165062090153,0.6602278315206637,-0.2966214405423986,0.8153481059193369,1.316801289440576,-0.972838923154431,0.7177387964549361,-1.2416778894078209,1.41569474069497
T103,S50,0.4184488724386845,-1.0110535922569064,-3.4287417654705004,1.7587061926507723,1.1188962121211885,-1.009601819506834,-0.9769957734046374,1.1323314976009122,-0.5201146706559452,0.624024897798564,-0.1852444363244234,0.1747726120540204,-1.7852370672068332,1.0385577188689723,-0.851689303279249,0.0751948262865198,0.0674247936856071,-0.6194444566080517,0.6059485284956276,0.2936915094986146,-1.8717403449334415
T103,S33,0.4188844362306574,-1.0110535922569064,-3.4287417654705004,1.7587061926507723,1.1188962121211885,-1.009601819506834,-0.9769957734046374,1.1323314976009122,-0.5201146706559452,0.624024897798564,-0.1852444363244234,1.5822766824236176,1.2329611697553249,0.2630800739017265,-1.2330585478121892,1.2949366615086493,-0.7027267127629603,0.8917317755408912,0.8406589153963981,1.6790119454669787,0.4719257889703135
T103,S47,0.4246559890476408,-1.0110535922569064,-3.4287417654705004,1.7587061926507723,1.1188962121211885,-1.009601819506834,-0.9769957734046374,1.1323314976009122,-0.5201146706559452,0.624024897798564,-0.1852444363244234,-0.033605856658266,-1.715204314879257,-0.8261208846351594,0.2796747734442157,0.0358613575600003,1.6184500165121698,-1.260257628842561,0.563097418919167,1.078897270946075,1.9298759094052904
T103,S60,0.4341669605048812,-1.0110535922569064,-3.4287417654705004,1.7587061926507723,1.1188962121211885,-1.009601819506834,-0.9769957734046374,1.1323314976009122,-0.5201146706559452,0.624024897798564,-0.1852444363244234,-0.4826477325990841,0.369251390613359,-0.3369555683203397,-1.4348504104603632,0.2175517074429828,-0.1438173195859128,-0.4696182731492886,0.8790714967058852,-0.8018410722575885,1.2909267627952483
T103,S51,0.4385715495740451,-1.0110535922569064,-3.4287417654705004,1.7587061926507723,1.1188962121211885,-1.009601819506834,-0.9769957734046374,1.1323314976009122,-0.5201146706559452,0.624024897798564,-0.1852444363244234,-1.941743620562678,-0.9111416825053542,-1.7010973390609925,1.0851088782336733,2.5832010224562816,-0.1840841247181011,-0.0742347663804599,0.0668327695519619,0.5322399587185987,0.9173075554996524
T103,S9,0.4397305111234794,-1.0110535922569064,-3.4287417654705004,1.7587061926507723,1.1188962121211885,-1.009601819506834,-0.9769957734046374,1.1323314976009122,-0.5201146706559452,0.624024897798564,-0.1852444363244234,-1.267878966258008,1.645954783141098,1.026886292015851,-0.3501498995682229,-0.5477827440533072,2.6559576377545335,-1.070857365063154,-1.1341970447943817,0.8133036901194095,-0.5957069712572429
T103,S14,0.440558606829087,-1.0110535922569064,-3.4287417654705004,1.7587061926507723,1.1188962121211885,-1.009601819506834,-0.9769957734046374,1.1323314976009122,-0.5201146706559452,0.624024897798564,-0.1852444363244234,0.3015891692914562,-0.8918153984473921,-1.1635805387498548,-1.7523138341086637,-0.0900386545407175,0.8928484351499175,0.2471563106078217,-0.3152095293808591,-0.7475728390309214,1.3025537105082128
T103,S31,0.4407946761973957,-1.0110535922569064,-3.4287417654705004,1.7587061926507723,1.1188962121211885,-1.009601819506834,-0.9769957734046374,1.1323314976009122,-0.5201146706559452,0.624024897798564,-0.1852444363244234,-0.8944729410261836,0.3032011804503259,-1.022536954409921,-0.383961316180305,1.1068899503898222,-1.714740731905466,-0.1702867805931076,-0.1258697668648326,-1.2283660237900704,-0.7821053119924083
T104,S21,0.427904352986019,-1.5996921535708708,-3.8243930117236298,0.6062241129817649,0.6933198385459558,-0.5623271271405452,-1.5267401429970855,1.4525228366666525,0.0893236328821994,1.045346061521737,-0.3255678261074674,0.4852067863668676,0.2237920875576113,1.2883719075920086,-2.142621889460284,0.7924883731598777,1.3559609149284029,0.983333759108644,-0.659109253520486,-0.2624937292488169,0.625814459982644
T104,S8,0.4312493284392737,-1.5996921535708708,-3.8243930117236298,0.6062241129817649,0.6933198385459558,-0.5623271271405452,-1.5267401429970855,1.4525228366666525,0.0893236328821994,1.045346061521737,-0.3255678261074674,-0.598174745925558,-0.7765482833061309,0.2728573564615312,-1.6772113934256745,0.1260088827506326,0.2171667608526775,-0.5405168506915786,2.0817396632715615,0.0659336431158849,-1.1194551878655656
T104,S30,0.4372427600005043,-1.5996921535708708,-3.8243930117236298,0.6062241129817649,0.6933198385459558,-0.5623271271405452,-1.5267401429970855,1.4525228366666525,0.0893236328821994,1.045346061521737,-0.3255678261074674,-0.0949352652838541,-1.5855246089230937,-0.9719951846034384,-1.0377391006351886,-1.2224472311401495,1.1592811554262783,-0.678135473974759,1.747513206106004,0.6025935532463151,-0.5341449657976216
T104,S42,0.4379605988862254,-1.5996921535708708,-3.8243930117236298,0.6062241129817649,0.6933198385459558,-0.5623271271405452,-1.5267401429970855,1.4525228366666525,0.0893236328821994,1.045346061521737,-0.3255678261074674,-0.1151562316089814,-1.6966384305619928,-2.1077941068567267,1.4589389194586269,-1.1301104972974505,0.8091344636511674,-0.6372862654758551,-1.2026936795227956,-0.5721472281594636,-0.3348964331656685
T104,S9,0.4417509915161278,-1.5996921535708708,-3.8243930117236298,0.6062241129817649,0.6933198385459558,-0.5623271271405452,-1.5267401429970855,1.4525228366666525,0.0893236328821994,1.045346061521737,-0.3255678261074674,-1.267878966258008,1.645954783141098,1.026886292015851,-0.3501498995682229,-0.5477827440533072,2.6559576377545335,-1.070857365063154,-1.1341970447943817,0.8133036901194095,-0.5957069712572429
T104,S56,0.4418277213108187,-1.5996921535708708,-3.8243930117236298,0.6062241129817649,0.6933198385459558,-0.5623271271405452,-1.5267401429970855,1.4525228366666525,0.0893236328821994,1.045346061521737,-0.3255678261074674,0.6998651174232812,-1.392286755527868,-0.5658299476535593,0.2126082747119733,2.6071756841764406,-0.5166166960168759,0.8158335568195125,-0.4136863092314304,-0.7310723131149289,-0.4157822737776633
T104,S50,0.4418374954309985,-1.5996921535708708,-3.8243930117236298,0.6062241129817649,0.6933198385459558,-0.5623271271405452,-1.5267401429970855,1.4525228366666525,0.0893236328821994,1.045346061521737,-0.3255678261074674,0.1747726120540204,-1.7852370672068332,1.0385577188689723,-0.851689303279249,0.0751948262865198,0.0674247936856071,-0.6194444566080517,0.6059485284956276,0.2936915094986146,-1.8717403449334415
T104,S27,0.4426477918814803,-1.5996921535708708,-3.8243930117236298,0.6062241129817649,0.6933198385459558,-0.5623271271405452,-1.5267401429970855,1.4525228366666525,0.0893236328821994,1.045346061521737,-0.3255678261074674,-1.4007444581553146,-0.669443698945649,1.0051661034647883,-0.556706737260923,0.8289589558541449,0.0256832299989261,-1.3743215179010952,0.227020735411101,-0.6399887928092212,-0.9888790291905322
